Key;HostName;HostTypeID;ActiveUser;OS;OSArchitecture;BiosSerial;SystemManufacturer;LastBootUpTime;SystemProductName;BuildNumber;ONC;Status;Kommentar;LetzteAenderung;isNew
PC-CORP-366__E0D9B11;PC-CORP-366;Arbeitsstation;COMPANY\user286;Microsoft Windows 11 Enterprise;64-Bit;E0D9B11;Dell Inc.;09.04.2026 12:30:32;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5668,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-367__2FE71F3;PC-CORP-367;Arbeitsstation;COMPANY\user287;Microsoft Windows 11 Enterprise;64-Bit;2FE71F3;Dell Inc.;25.09.2025 11:49:16;Dell Pro Micro QCM1250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5669,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-368__082D628;PC-CORP-368;Arbeitsstation;COMPANY\user288;Microsoft Windows 11 Enterprise;64-Bit;082D628;Dell Inc.;09.04.2026 12:30:52;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5671,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-369__C163459;PC-CORP-369;Arbeitsstation;COMPANY\user289;Microsoft Windows 11 Enterprise;64-Bit;C163459;Acer;14.11.2025 09:15:09;Aspire A317-51G;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5673,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-370__B13FD75;PC-CORP-370;Arbeitsstation;COMPANY\user290;Microsoft Windows 11 Enterprise;64-Bit;B13FD75;Dell Inc.;28.10.2025 13:40:02;Latitude 7450;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5674,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-371__678B859;PC-CORP-371;Arbeitsstation;COMPANY\user291;Microsoft Windows 11 Enterprise;64-Bit;678B859;Dell Inc.;09.10.2025 08:39:50;OptiPlex 3080;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5675,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-372__E40B7CF;PC-CORP-372;Arbeitsstation;COMPANY\user292;Microsoft Windows 11 Enterprise;64-Bit;E40B7CF;Dell Inc.;06.10.2025 07:20:41;Dell Pro Micro QCM1250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5677,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-373__8D2238D;PC-CORP-373;Arbeitsstation;COMPANY\user293;Microsoft Windows 11 Enterprise;64-Bit;8D2238D;Dell Inc.;28.10.2025 14:49:43;OptiPlex 3040;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5678,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-374__EEAC748;PC-CORP-374;Arbeitsstation;COMPANY\user294;Microsoft Windows 10 Enterprise;64-Bit;EEAC748;Microsoft Corporation;25.03.2026 11:51:52;Surface Book 2;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5689,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-375__8D2238D;PC-CORP-375;Arbeitsstation;COMPANY\user295;Microsoft Windows 10 Enterprise;64-Bit;8D2238D;Dell Inc.;10.11.2025 13:57:37;OptiPlex 3040;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[5721,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-376__1154E3A;PC-CORP-376;Arbeitsstation;COMPANY\user296;Microsoft Windows 10 Enterprise;64-Bit;1154E3A;Acer;14.11.2025 11:25:02;Aspire A317-52;19045.5737;[1,1]\[1,2]\[2,4]\[2,5]\[5755,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-377__A7BBA05;PC-CORP-377;Arbeitsstation;COMPANY\user297;Microsoft Windows 10 Enterprise;64-Bit;A7BBA05;Acer;24.11.2025 16:00:30;TravelMate P278-MG;19045.2846;[1,1]\[1,2]\[2,4]\[2,5]\[5791,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-378__96E46BA;PC-CORP-378;Arbeitsstation;COMPANY\user298;Microsoft Windows 10 Enterprise;64-Bit;96E46BA;Acer;14.04.2026 06:54:03;Aspire A317-51G;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5853,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-379__C583913;PC-CORP-379;Arbeitsstation;COMPANY\user151;Microsoft Windows 10 Enterprise;64-Bit;C583913;Dell Inc.;16.04.2026 09:07:55;OptiPlex 3070;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[5913,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-380__67589BB;PC-CORP-380;Arbeitsstation;COMPANY\user299;Microsoft Windows 11 Enterprise;64-Bit;67589BB;Dell Inc.;13.05.2026 08:07:37;OptiPlex 3060;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5914,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-381__3E34DCB;PC-CORP-381;Arbeitsstation;COMPANY\user300;Microsoft Windows 10 Enterprise;64-Bit;3E34DCB;Dell Inc.;02.12.2025 07:10:44;OptiPlex 7040;19045.4291;[1,1]\[1,2]\[2,4]\[2,5]\[5925,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-382__9EB1B5C;PC-CORP-382;Arbeitsstation;COMPANY\user173;Microsoft Windows 10 Enterprise;64-Bit;9EB1B5C;Acer;03.12.2025 10:33:32;Aspire A317-52;19045.5608;[1,1]\[1,2]\[2,4]\[2,5]\[5927,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-383__0E869F0;PC-CORP-383;Arbeitsstation;COMPANY\user151;Microsoft Windows 11 Enterprise;64-Bit;0E869F0;Dell Inc.;08.05.2026 07:25:53;OptiPlex 3070;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5928,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-384__E88E085;PC-CORP-384;Arbeitsstation;COMPANY\user301;Microsoft Windows 11 Enterprise;64-Bit;E88E085;Dell Inc.;09.12.2025 20:39:41;Dell Pro Micro QCM1250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5961,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-385__C820D6D;PC-CORP-385;Arbeitsstation;COMPANY\user302;Microsoft Windows 11 Enterprise;64-Bit;C820D6D;Dell Inc.;11.12.2025 12:17:16;OptiPlex 3060;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5962,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-386__9889D8A;PC-CORP-386;Arbeitsstation;COMPANY\user031;Microsoft Windows 11 Enterprise;64-Bit;9889D8A;Dell Inc.;10.04.2026 09:07:45;Dell Pro 16 PC16250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5963,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-387__D0A4E6A;PC-CORP-387;Arbeitsstation;COMPANY\user157;Microsoft Windows 11 Enterprise;64-Bit;D0A4E6A;Dell Inc.;19.01.2026 11:15:15;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5964,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-388__788516A;PC-CORP-388;Arbeitsstation;COMPANY\user303;Microsoft Windows 11 Enterprise;64-Bit;788516A;Dell Inc.;05.02.2026 08:56:40;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5965,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-389__CECBDED;PC-CORP-389;Arbeitsstation;COMPANY\user304;Microsoft Windows 11 Enterprise;64-Bit;CECBDED;Dell Inc.;29.01.2026 14:58:50;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5966,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-390__B8030FB;PC-CORP-390;Arbeitsstation;COMPANY\user305;Microsoft Windows 11 Enterprise;64-Bit;B8030FB;Dell Inc.;29.01.2026 14:59:15;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5967,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-391__38E9BEC;PC-CORP-391;Arbeitsstation;COMPANY\user306;Microsoft Windows 11 Enterprise;64-Bit;38E9BEC;Dell Inc.;05.05.2026 13:16:48;Dell Pro 16 PC16250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5968,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-392__1F480CC;PC-CORP-392;Arbeitsstation;COMPANY\user307;Microsoft Windows 11 Enterprise;64-Bit;1F480CC;Dell Inc.;12.02.2026 08:55:20;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5969,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-393__B6EAD57;PC-CORP-393;Arbeitsstation;COMPANY\user183;Microsoft Windows 11 Enterprise;64-Bit;B6EAD57;Dell Inc.;05.05.2026 13:11:29;Dell Pro 16 PC16250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5970,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-394__4C672A2;PC-CORP-394;Arbeitsstation;COMPANY\user262;Microsoft Windows 11 Enterprise;64-Bit;4C672A2;Dell Inc.;11.05.2026 12:05:35;Dell Pro 16 PC16250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5971,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-395__CA0FC89;PC-CORP-395;Arbeitsstation;COMPANY\user141;Microsoft Windows 11 Enterprise;64-Bit;CA0FC89;Dell Inc.;14.04.2026 13:42:47;Dell Pro 16 PC16250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5972,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-396__801115D;PC-CORP-396;Arbeitsstation;;Microsoft Windows 11 Enterprise;64-Bit;801115D;Dell Inc.;15.04.2026 14:06:09;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5973,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-397__A829AE0;PC-CORP-397;Arbeitsstation;COMPANY\user308;Microsoft Windows 11 Enterprise;64-Bit;A829AE0;Dell Inc.;28.01.2026 15:43:54;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5974,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-398__F4A0BEC;PC-CORP-398;Arbeitsstation;;Microsoft Windows 11 Enterprise;64-Bit;F4A0BEC;Dell Inc.;14.05.2026 17:14:32;Dell Pro 16 PC16250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5975,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-399__863CE24;PC-CORP-399;Arbeitsstation;COMPANY\user294;Microsoft Windows 11 Enterprise;64-Bit;863CE24;Dell Inc.;20.04.2026 11:49:28;Dell Pro 14 Plus PB14250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[5976,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-400__ABBB891;PC-CORP-400;Arbeitsstation;COMPANY\user309;Microsoft Windows 11 Enterprise;64-Bit;ABBB891;Dell Inc.;30.01.2026 12:14:57;Dell Pro 14 Plus PB14250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5977,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-401__630AF9C;PC-CORP-401;Arbeitsstation;COMPANY\user310;Microsoft Windows 11 Enterprise;64-Bit;630AF9C;Dell Inc.;07.05.2026 06:55:21;Latitude 7450;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5978,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-402__1FB1CC9;PC-CORP-402;Arbeitsstation;COMPANY\user311;Microsoft Windows 11 Enterprise;64-Bit;1FB1CC9;Dell Inc.;15.05.2026 07:15:21;Dell Pro 16 Plus PB16250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5979,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-403__A807733;PC-CORP-403;Arbeitsstation;COMPANY\user312;Microsoft Windows 11 Enterprise;64-Bit;A807733;Dell Inc.;16.02.2026 12:10:37;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5980,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-404__8E65EDE;PC-CORP-404;Arbeitsstation;COMPANY\user313;Microsoft Windows 11 Enterprise;64-Bit;8E65EDE;Dell Inc.;21.01.2026 14:58:22;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5981,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-405__7770CFE;PC-CORP-405;Arbeitsstation;COMPANY\user314;Microsoft Windows 11 Enterprise;64-Bit;7770CFE;Dell Inc.;12.02.2026 17:09:46;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5982,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-406__1673F8D;PC-CORP-406;Arbeitsstation;COMPANY\user315;Microsoft Windows 11 Enterprise;64-Bit;1673F8D;Dell Inc.;22.01.2026 08:11:39;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5983,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-407__3640449;PC-CORP-407;Arbeitsstation;COMPANY\user316;Microsoft Windows 11 Enterprise;64-Bit;3640449;Dell Inc.;16.02.2026 10:15:39;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5984,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-408__04A3BEE;PC-CORP-408;Arbeitsstation;COMPANY\user317;Microsoft Windows 11 Enterprise;64-Bit;04A3BEE;Dell Inc.;16.02.2026 10:39:45;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5985,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-409__FD8C468;PC-CORP-409;Arbeitsstation;COMPANY\user318;Microsoft Windows 11 Enterprise;64-Bit;FD8C468;Dell Inc.;27.04.2026 12:19:05;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5986,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-410__BE88218;PC-CORP-410;Arbeitsstation;COMPANY\user319;Microsoft Windows 11 Enterprise;64-Bit;BE88218;Dell Inc.;16.02.2026 11:04:16;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5987,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-411__8165E88;PC-CORP-411;Arbeitsstation;COMPANY\user320;Microsoft Windows 11 Enterprise;64-Bit;8165E88;Dell Inc.;25.02.2026 09:29:35;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5988,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-412__A10A781;PC-CORP-412;Arbeitsstation;COMPANY\user321;Microsoft Windows 11 Enterprise;64-Bit;A10A781;Dell Inc.;25.02.2026 08:22:15;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5989,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-413__5CD6DC7;PC-CORP-413;Arbeitsstation;COMPANY\user311;Microsoft Windows 11 Enterprise;64-Bit;5CD6DC7;Dell Inc.;12.05.2026 12:11:07;Dell Pro 16 PC16250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5990,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-414__68EB0B7;PC-CORP-414;Arbeitsstation;COMPANY\user322;Microsoft Windows 11 Enterprise;64-Bit;68EB0B7;Dell Inc.;12.01.2026 13:25:49;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5991,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-415__D8BEF3F;PC-CORP-415;Arbeitsstation;COMPANY\user323;Microsoft Windows 11 Enterprise;64-Bit;D8BEF3F;Dell Inc.;13.02.2026 10:46:52;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5992,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-416__47EA343;PC-CORP-416;Arbeitsstation;COMPANY\user324;Microsoft Windows 11 Enterprise;64-Bit;47EA343;Dell Inc.;13.02.2026 10:44:32;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5993,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-417__E75E01C;PC-CORP-417;Arbeitsstation;COMPANY\user325;Microsoft Windows 11 Enterprise;64-Bit;E75E01C;Dell Inc.;28.01.2026 12:13:40;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5994,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-418__FDADDBA;PC-CORP-418;Arbeitsstation;COMPANY\user326;Microsoft Windows 11 Enterprise;64-Bit;FDADDBA;Dell Inc.;19.02.2026 07:56:09;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5995,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-419__B11B3D1;PC-CORP-419;Arbeitsstation;COMPANY\user327;Microsoft Windows 11 Enterprise;64-Bit;B11B3D1;Dell Inc.;08.04.2026 07:04:56;Dell Pro 16 PC16250;26100.7840;[1,1]\[1,2]\[2,4]\[2,5]\[5996,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-420__D3D75E7;PC-CORP-420;Arbeitsstation;COMPANY\user328;Microsoft Windows 11 Enterprise;64-Bit;D3D75E7;Dell Inc.;19.01.2026 08:03:57;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5997,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-421__1678FD4;PC-CORP-421;Arbeitsstation;COMPANY\user329;Microsoft Windows 11 Enterprise;64-Bit;1678FD4;Dell Inc.;17.02.2026 10:55:12;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[5998,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-422__05237D3;PC-CORP-422;Arbeitsstation;COMPANY\user019;Microsoft Windows 11 Enterprise;64-Bit;05237D3;Dell Inc.;06.05.2026 13:13:53;Dell Pro 16 PC16250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[5999,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-423__CA42F86;PC-CORP-423;Arbeitsstation;COMPANY\user330;Microsoft Windows 11 Enterprise;64-Bit;CA42F86;Dell Inc.;30.01.2026 08:56:11;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[6000,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-424__4F27A16;PC-CORP-424;Arbeitsstation;COMPANY\user331;Microsoft Windows 11 Enterprise;64-Bit;4F27A16;Dell Inc.;09.04.2026 12:25:35;Dell Pro 16 PC16250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6001,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-425__D50127E;PC-CORP-425;Arbeitsstation;COMPANY\user332;Microsoft Windows 11 Enterprise;64-Bit;D50127E;Dell Inc.;12.03.2026 14:21:44;Dell Pro 16 PC16250;26100.7840;[1,1]\[1,2]\[2,4]\[2,5]\[6002,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-426__BD4E6B3;PC-CORP-426;Arbeitsstation;COMPANY\user160;Microsoft Windows 11 Enterprise;64-Bit;BD4E6B3;Dell Inc.;24.03.2026 10:14:49;Dell Pro 16 PC16250;26100.7840;[1,1]\[1,2]\[2,4]\[2,5]\[6003,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-427__135B417;PC-CORP-427;Arbeitsstation;COMPANY\user333;Microsoft Windows 11 Enterprise;64-Bit;135B417;Dell Inc.;26.01.2026 15:41:52;OptiPlex 3060;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[6004,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-428__4D75962;PC-CORP-428;Arbeitsstation;COMPANY\user334;Microsoft Windows 11 Enterprise;64-Bit;4D75962;Dell Inc.;06.05.2026 12:17:12;OptiPlex Micro 7010;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6005,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-429__1AFA070;PC-CORP-429;Arbeitsstation;COMPANY\user010;Microsoft Windows 11 Enterprise;64-Bit;1AFA070;VMware, Inc.;05.05.2026 12:35:29;VMware20,1;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6006,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-430__ECF6EFD;PC-CORP-430;Arbeitsstation;COMPANY\user335;Microsoft Windows 11 Enterprise;64-Bit;ECF6EFD;Dell Inc.;17.02.2026 10:39:10;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[6007,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-431__2C9F2EF;PC-CORP-431;Arbeitsstation;COMPANY\user336;Microsoft Windows 11 Enterprise;64-Bit;2C9F2EF;Dell Inc.;17.02.2026 11:43:03;Dell Pro 16 PC16250;26100.3194;[1,1]\[1,2]\[2,4]\[2,5]\[6008,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-432__AFCEC15;PC-CORP-432;Arbeitsstation;COMPANY\user317;Microsoft Windows 11 Enterprise;64-Bit;AFCEC15;Dell Inc.;15.04.2026 11:11:36;OptiPlex 3080;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6012,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-433__CA533D0;PC-CORP-433;Arbeitsstation;COMPANY\user337;Microsoft Windows 10 Enterprise;64-Bit;CA533D0;Dell Inc.;01.04.2026 10:45:38;OptiPlex 3040;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[6017,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-434__33E4CCD;PC-CORP-434;Arbeitsstation;COMPANY\user338;Microsoft Windows 11 Enterprise;64-Bit;33E4CCD;Dell Inc.;02.05.2026 12:24:51;Dell Pro 14 Plus PB14250;26200.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6195,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-435__9F69B54;PC-CORP-435;Arbeitsstation;COMPANY\user339;Microsoft Windows 11 Enterprise;64-Bit;9F69B54;Dell Inc.;15.04.2026 11:07:17;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6196,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-436__8757EC2;PC-CORP-436;Arbeitsstation;COMPANY\user340;Microsoft Windows 11 Enterprise;64-Bit;8757EC2;Dell Inc.;06.05.2026 12:05:25;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6197,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
